3062
11412 11608 65,945 CL32B-65D(CL32B-65D)
11414 11412 52,245 KR65F-32A(KR65F-32A)
11414 11412 52,245 KR65F-32B(KR65F-32B)
11414 11630 73,522 CL32C-65D(CL32C-65D)
11415 11428 54,577 KR65F-30A(KR65F-30A)
11415 11428 54,577 KR65F-30B(KR65F-30B)
11417 10867 322,176 KR66B-1(AVENIDA_BOLIVARIANA)
11417 11577 84,889 KR66B-36(AVENIDA_BOLIVARIANA)
11417 11730 134,600 CL36-66A(CL36-66A)
11421 11466 21,254 CL34B-66(CL34B-66)
11426 11379 78,565 KR68-42A(KR68-42A)
11426 11462 76,572 KR68-43(KR68-43)
11426 11628 68,228 CL43-67A(CL43-67A)
11442 11508 52,100 KR69-49(KR69-49)
11442 11786 116,904 CL49-68(CL49-68)
11443 11365 23,995 CC1-66B(Cir1-66B)
11443 11417 20,729 KR66B-1(AVENIDA_BOLIVARIANA)
11445 11215 121,121 CL35-66A(CL35-66A)
11445 11606 74,100 CL35-66(CL35-66)
11446 11063 159,663 CL30A-65F(CL30A-65F)
11446 11428 19,014 KR65F-30A(KR65F-30A)
11449 11306 89,637 KR70A-51(KR70A-51)
11449 11307 54,426 CL52-69(CL52-69)
11450 11313 66,444 KR67A-5(KR67A-5)
11450 11328 52,608 CC6-67A(Cir6-67A)
11452 11911 211,578 CL55-70(CL55-70)
11453 11788 109,255 CL48-67A(CL48-67A)
11462 12074 181,179 CL44-66(AVENIDA_SAN_JUAN)
11466 11668 91,981 CL34B-65D(CL34B-65D)
11479 11306 59,925 CL51-70(CL51-70)
11479 11869 135,731 CL51-69(CL51-69)
11481 11579 66,349 KR71-53(KR71-53)
11505 11453 57,836 KR68-48(KR68-48)
11505 11691 181,484 KR68-48A(KR68-48A)
11508 11588 62,973 KR69-49A(KR69-49A)
11508 11855 118,592 CL49A-68(CL49A-68)
11516 11651 68,972 KR66B-3(KR66B-3)
11521 11533 81,595 KR65E-32D(KR65E-32D)
11521 11672 49,977 CL32E-65D(CL32E-65D)
11533 11689 48,846 CL32D-65D(CL32D-65D)
11558 11628 170,777 KR67A-42(KR67A-42)
11558 11750 57,985 CL42-67(CL42-67)
11577 11443 60,810 KR66B-2(AVENIDA_BOLIVARIANA)
11577 11764 70,215 KR66B-37(AVENIDA_BOLIVARIANA)
11577 11897 128,930 CL37-66A(CL37-66A)
11579 11875 107,787 CL53A-70(CL53A-70)
11582 11445 64,778 KR66A-35(KR66A-35)
11587 11773 52,580 CL32A-65CC(CL32A-65CC)
11588 11948 117,396 CL49B-68(CL49B-68)
11606 11466 63,520 KR66-34B(KR66-34B)
11606 11906 123,136 CL35-65D(CL35-65D)
11608 11587 95,482 KR65D-32A(KR65D-32A)
11614 11608 10,824 KR65D-32A(KR65D-32A)
11614 11608 10,824 KR65D-32B(KR65D-32B)
11628 11816 54,748 CL43-67(CL43-67)
11630 11614 41,453 KR65D-32B(KR65D-32B)
11630 11650 26,313 KR65D-32B(KR65D-32B)
11630 11650 26,313 KR65D-32C(KR65D-32C)
11650 11689 51,493 KR65D-32C(KR65D-32C)
11650 11742 26,182 CL32C-65C(CL32C-65C)
11650 11742 26,182 CL32C-65CC(CL32C-65CC)
11651 11821 71,357 KR66B-4(KR66B-4)
11667 11370 94,693 CL32F-65C(CL32F-65C)
11667 11370 94,693 CL32F-65D(CL32F-65D)
11667 11672 58,034 KR65D-32E(KR65D-32E)
11668 11277 138,559 KR65D-34(KR65D-34)
11672 11689 75,590 KR65D-32D(KR65D-32D)
11672 12014 99,937 CL32E-65C(CL32E-65C)
11676 11505 59,634 CL48A-67B(CL48A-67B)
11676 11739 56,695 KR67B-48A(KR67B-48A)
11684 11822 38,998 CL43A-67(CL43A-67)
11689 12026 97,734 CL32D-65C(CL32D-65C)
11691 11786 59,029 KR68-48D(KR68-48D)
11691 11880 60,350 CL48D-67B(CL48D-67B)
11730 11582 62,354 KR66A-35A(KR66A-35A)
11730 11897 70,702 KR66A-36(KR66A-36)
11730 11908 71,902 CL36-66(CL36-66)
11739 11809 54,973 KR67B-48B(KR67B-48B)
11742 11754 61,905 KR65CC-32B(KR65CC-32B)
11750 11816 175,896 KR67-42(KR67-42)
11750 11943 59,091 CL42-66(CL42-66)
11750 12083 136,605 CC7-66B(Cir7-66B)
11751 11582 71,231 CL35A-66(CL35A-66)
11751 11606 60,855 KR66-35(KR66-35)
11751 11908 62,673 KR66-35A(KR66-35A)
11754 11614 39,480 CL32B-65CC(CL32B-65CC)
11754 11773 106,868 KR65CC-32A(KR65CC-32A)
11764 11921 71,365 KR66B-38(AVENIDA_BOLIVARIANA)
11769 11773 160,503 KR65CC-30A(KR65CC-30A)
11769 11773 160,503 KR65CC-31(KR65CC-31)
11769 11784 113,144 KR65CC-30A(KR65CC-30A)
11773 11981 60,505 CL32A-65C(CL32A-65C)
11784 11446 106,271 CL30A-65CC(CL30A-65CC)
11786 11855 56,242 KR68-49(KR68-49)
11788 11849 64,954 KR67A-48(KR67A-48)
11788 11952 51,687 CL48-67(CL48-67)
11789 11479 180,235 KR70-51(KR70-51)
11789 11481 116,661 CL53-70(CL53-70)
11789 12011 154,558 CL51A-69(CL51A-69)
11799 11391 136,295 CL50-69(AVENIDA_COLOMBIA)
11809 11880 63,919 KR67B-48C(KR67B-48C)
11816 11822 45,096 KR67-43(KR67-43)
11816 12034 64,585 CL43-66(CL43-66)
11818 11824 59,459 KR65C-32F(KR65C-32F)
11818 12217 109,239 CL33-65B(AVENIDA_33)
11821 11977 66,411 KR66B-5(KR66B-5)
11824 11667 45,084 CL32F-65C(CL32F-65C)
11824 12221 107,686 CL2F-65B(CL2F-65B)
11849 11676 52,000 CL48A-67A(CL48A-67A)
11855 11895 25,056 KR68-49A(KR68-49A)
11869 11799 54,872 KR69-50(KR69-50)
11869 12011 88,941 KR69-51(KR69-51)
11869 12381 153,990 CL51-67B(CL51-67B)
11875 11789 69,094 KR70-51A(KR70-51A)
11875 11789 69,094 KR70-53(KR70-53)
11880 12061 55,754 CL48D-67(CL48D-67)
11880 12061 55,754 CL48D-67A(CL48D-67A)
11880 12096 138,256 KR67B-48D(KR67B-48D)
11895 11948 36,228 KR68-49A(KR68-49A)
11895 12096 59,204 CL49A-67B(CL49A-67B)
11897 12054 64,824 KR66A-37(KR66A-37)
11906 11668 71,071 KR65D-34B(KR65D-34B)
11908 12089 68,126 KR66-36(KR66-36)
11908 12173 100,729 CL36-65D(CL36-65D)
11910 11262 208,512 CL33-65C(AVENIDA_33)
11911 11875 19,162 KR70-53A(KR70-53A)
11911 12727 273,061 CL54-67B(CL54-67B)
11913 11910 55,487 KR65C-33(KR65C-33)
11913 12123 87,501 KR65D-34(KR65D-34)
11913 12528 170,366 CL34-65(CL34-65)
11920 11822 27,330 CL43A-66(CL43A-66)
11921 11577 142,552 KR66B-37(AVENIDA_BOLIVARIANA)
11921 12116 72,112 KR66B-39(AVENIDA_BOLIVARIANA)
11921 12329 159,547 CL39-66A(CL39-66A)
11943 12186 83,293 CL42-65(CL42-65)
11948 12050 58,447 KR68-49B(KR68-49B)
11948 12151 57,996 CL49B-67B(CL49B-67B)
11952 12056 27,953 CL48-66(CL48-66)
11952 12072 95,525 KR67-48(KR67-48)
11965 11911 36,342 KR70-55(KR70-55)
11971 11742 64,839 CL32C-65C(CL32C-65C)
11971 12045 19,745 CL32C-65B(CL32C-65B)
11971 12045 19,745 CL32C-65C(CL32C-65C)
11975 11971 89,904 KR65C-32B(KR65C-32B)
11975 12202 60,720 CL32B-65B(CL32B-65B)
11976 11769 60,903 CL31-65C(CL31-65C)
11976 12213 62,915 CL31-65B(CL31-65B)
11977 11450 210,720 CC6-66B(Cir6-66B)
11977 12083 41,508 KR66B-6(KR66B-6)
11980 11976 80,127 KR65C-31(KR65C-31)
11980 11981 79,437 KR65C-32(KR65C-32)
11981 11975 81,003 KR65C-32A(KR65C-32A)
11981 12212 61,875 CL32A-65B(CL32A-65B)
12011 12381 175,839 CL51A-67B(CL51A-67B)
12011 12381 175,839 TV51A-67B()
12016 11965 33,095 KR70-58C(KR70-58C)
12026 12014 71,766 KR65C-32D(KR65C-32D)
12026 12045 48,857 KR65C-32C(KR65C-32C)
12034 11943 177,363 KR66-42(KR66-42)
12034 12390 98,562 CL43-65(CL43-65)
12037 11751 113,464 CL35A-65D(CL35A-65D)
12037 11906 64,245 KR65D-35(KR65D-35)
12045 12175 34,188 CL32C-65B(CL32C-65B)
12050 11391 222,927 CL50-68(AVENIDA_COLOMBIA)
12054 11764 117,158 CL38-66A(CL38-66A)
12056 12415 100,248 CL48-66(CL48-66)
12061 12224 48,266 CL48D-67(CL48D-67)
12061 12339 178,482 KR67A-48D(KR67A-48D)
12072 11739 97,751 CL48B-67(CL48B-67)
12072 12135 51,964 KR67-48B(KR67-48B)
12072 12465 116,441 CL48B-66(CL48B-66)
12073 11799 86,422 CL50-50A(AVENIDA_COLOMBIA)
12074 12034 94,714 KR66-43(KR66-43)
12074 12488 119,199 CL44-65(AVENIDA_SAN_JUAN)
12089 11897 74,433 CL37-66(CL37-66)
12089 12269 70,505 KR66-37(KR66-37)
12096 12151 37,327 KR67B-48D(KR67B-48D)
12116 12291 75,386 KR66B-40(AVENIDA_BOLIVARIANA)
12123 12325 104,582 KR65D-34A(KR65D-34A)
12135 11809 96,726 CL48C-67(CL48C-67)
12135 12224 56,664 KR67-48C(KR67-48C)
12135 12521 118,202 CL48C-66(CL48C-66)
12151 12339 58,328 CL49B-67A(CL49B-67A)
12160 12054 37,901 CL38-66(CL38-66)
12160 12269 39,783 CL38-66(CL38-66)
12173 12037 62,105 KR65D-35A(KR65D-35A)
12175 12202 94,001 KR65B-32B(KR65B-32B)
12175 12256 21,033 CL32C-65A(CL32C-65A)
12186 12083 43,788 KR66B-7(KR66B-7)
12202 12437 66,814 CL32B-65A(CL32B-65A)
12203 11784 121,669 CL30A-65B(CL30A-65B)
12203 12216 43,992 KR65B-30A(KR65B-30A)
12208 11980 60,783 CL32-65B(CL32-65B)
12208 12212 80,008 KR65B-32(KR65B-32)
12209 11910 82,061 CL33-65B(AVENIDA_33)
12212 12202 79,694 KR65B-32A(KR65B-32A)
12212 12439 64,825 CL32A-65A(CL32A-65A)
12213 12208 83,177 KR65B-31(KR65B-31)
12213 12216 43,944 KR65B-30A(KR65B-30A)
12213 12216 43,944 KR65B-30B(KR65B-30B)
12213 12441 65,580 CL31-65A(CL31-65A)
12216 11997 58,679 CL30B-65B(CL30B-65B)
12217 12221 58,477 KR65B-32F(KR65B-32F)
12217 12563 96,954 CL33-65(AVENIDA_33)
12221 12232 64,817 KR65B-32E(KR65B-32E)
12221 12408 54,028 KR32F-65A(KR32F-65A)
12229 11082 384,264 CL30-65B(AVENIDA_UNIVERSIDAD_DE_MEDELLIN)
12229 12203 161,849 KR65B-30(KR65B-30)
12230 12186 18,402 KR66B-42(KR66B-42)
12230 12327 113,586 KR65-42(CARRERA_65_O_LA_65)
12232 12014 56,328 CL32E-65B(CL32E-65B)
12232 12240 71,805 KR65B-32D(KR65B-32D)
12240 12419 51,746 CL32D-65A(CL32D-65A)
12256 12240 51,216 KR65B-32C(KR65B-32C)
12256 12428 52,185 CL32C-65A(CL32C-65A)
12265 12186 22,757 CL42-65(CL42-65)
12265 12230 25,721 KR65-42(CARRERA_65_O_LA_65)
12291 11921 147,846 KR66B-39(AVENIDA_BOLIVARIANA)
12291 12083 61,791 CC7-63B(Cir7-63B)
12291 12265 33,132 KR65-41A(CARRERA_65_O_LA_65)
12291 12409 43,409 KR64-42A(AVENIDA_BOLIVARIANA)
12291 12410 70,624 KR65-41(CARRERA_65_O_LA_65)
12307 12089 84,879 CL37-65D(CL37-65D)
12307 12173 70,705 KR65D-36(KR65D-36)
12325 12343 83,558 KR65A-34A(KR65A-34A)
12325 12510 121,010 KR63D-36(KR63D-36)
12327 12390 102,382 KR65-42B(CARRERA_65_O_LA_65)
12327 12390 82,108 KR65-42B(CARRERA_65_O_LA_65)
12329 12160 67,972 KR66A-38(KR66A-38)
12329 12422 37,701 CL39-66(CL39-66)
12329 12466 50,692 KR66A-39(KR66A-39)
12339 12489 47,975 CL49B-67(CL49B-67)
12343 12123 62,581 CL34A-65A(CL34A-65A)
12381 12582 125,704 CL50A-67(CL50A-67)
12381 12661 100,220 KR67A-51(KR67A-51)
12381 12727 232,562 KR67B-51A(KR67B-51A)
12381 13362 327,966 CL51-65(CL51-65)
12384 12116 100,597 CL40-65(CL40-65)
12390 12427 45,255 KR65-43(CARRERA_65_O_LA_65)
12390 12726 96,041 CL43-64(CL43-64)
12408 12558 39,976 CL32F-65(CL32F-65)
12409 12553 54,957 KR64-42(AVENIDA_BOLIVARIANA)
12410 12455 88,044 KR65-40(CARRERA_65_O_LA_65)
12415 12465 45,491 KR66-48(KR66-48)
12415 12823 121,438 CL48-65(CL48-65)
12419 12408 136,043 KR65A-32D(KR65A-32D)
12419 12655 69,938 CL32D-65(CL32D-65)
12422 12269 67,309 KR66-38(KR66-38)
12427 12184 70,553 CL43A-65(CL43A-65)
12427 12488 63,354 KR65-43(CARRERA_65_O_LA_65)
12427 12488 63,354 KR65-43A(CARRERA_65_O_LA_65)
12428 12419 51,965 KR65A-32C(KR65A-32C)
12428 12706 80,263 CL32C-65(CL32C-65)
12435 12208 65,257 CL32-65A(CL32-65A)
12435 12439 83,255 KR65A-32(KR65A-32)
12435 12441 79,666 KR65A-31(KR65A-31)
12437 12428 93,037 KR65A-32B(KR65A-32B)
12439 12437 79,990 KR65A-32A(KR65A-32A)
12441 12443 89,755 KR65A-30A(KR65A-30A)
12443 12203 68,001 CL30A-65A(CL30A-65A)
12445 12493 13,638 CL42B-64A(CL42B-64A)
12466 12455 41,682 KR65-39(CARRERA_65_O_LA_65)
12466 12476 71,546 KR65-39(CARRERA_65_O_LA_65)
12471 12493 26,280 KR64A-42(KR64A-42)
12476 12422 20,543 CL39-65(CL39-65)
12488 11200 398,179 CL44-65(AVENIDA_SAN_JUAN)
12488 12751 82,463 CL44-64(AVENIDA_SAN_JUAN)
12489 12224 175,332 KR67-48D(KR67-48D)
12489 12582 61,879 KR67-49B(KR67-49B)
12491 12495 82,588 KR65-44A(CARRERA_65_O_LA_65)
12493 12682 56,642 CL42B-64(CL42B-64)
12495 12488 128,350 KR65-44(CARRERA_65_O_LA_65)
12507 12343 47,176 CL34A-65(CL34A-65)
12507 12524 80,493 KR65-34A(KR65-34A)
12507 12528 61,169 KR65-34(KR65-34)
12510 12269 89,778 CL38-65D(CL38-65D)
12510 12307 81,949 KR65D-37(KR65D-37)
12510 12476 87,081 KR65-38(KR65-38)
12510 12740 102,783 KR63D-38(KR63D-38)
12519 12491 71,578 KR65-44B(CARRERA_65_O_LA_65)
12519 12858 103,942 CL45A-64(CL45A-64)
12521 12465 38,960 KR66-48(KR66-48)
12521 12465 38,960 KR66-48B(KR66-48B)
12521 12595 57,188 KR66-48C(KR66-48C)
12524 12510 110,579 KR65-36(KR65-36)
12528 12534 56,755 KR65-33(KR65-33)
12528 12580 14,312 -(0-0)
12534 12209 90,430 CL33-65(AVENIDA_33)
12553 12676 56,568 KR64-42A(AVENIDA_BOLIVARIANA)
12553 13048 203,083 CL42A-63C(CL42A-63C)
12563 13668 339,120 CL33-63B(AVENIDA_33)
12580 12524 142,876 KR65-34(KR65-34)
12580 12723 42,794 CL34-64B(CL34-64B)
12582 12050 162,152 CL50-67(AVENIDA_COLOMBIA)
12582 12073 162,519 CL50-50A(AVENIDA_COLOMBIA)
12592 12534 15,686 -(0-0)
12592 12580 55,484 KR65-33(KR65-33)
12595 12224 114,168 CL48D-66(CL48D-66)
12595 12845 85,864 CL48D-65A(CL48D-65A)
12624 12524 363,743 KR65-0(KR65-0)
12624 12655 43,280 KR65-32D(KR65-32D)
12624 12824 76,294 CL32D-64(CL32D-64)
12652 12595 55,059 KR66-48D(KR66-48D)
12652 12908 86,596 CL49-65A(CL49-65A)
12653 12519 119,773 KR65-45A(CARRERA_65_O_LA_65)
12653 12896 73,735 CL46-64(CL46-64)
12655 12706 48,902 KR65-32C(KR65-32C)
12659 12229 134,018 CL30-65(AVENIDA_UNIVERSIDAD_DE_MEDELLIN)
12659 12681 168,537 KR65-30(KR65-30)
12670 12510 49,120 CL38-64B(CL38-64B)
12670 12740 75,593 KR64B-38(KR64B-38)
12676 12691 17,768 KR63D-42A(AVENIDA_BOLIVARIANA)
12676 13158 191,562 CL42B-63C(CL42B-63C)
12681 12443 70,013 CL30A-65(CL30A-65)
12682 12691 26,376 KR64-42B(KR64-42B)
12682 12726 93,805 KR64-42B(KR64-42B)
12688 12441 71,447 CL31-65(CL31-65)
12688 12681 92,633 KR65-30A(KR65-30A)
12691 12291 169,462 KR64-42A(AVENIDA_BOLIVARIANA)
12691 12920 104,586 KR63D-42B(AVENIDA_BOLIVARIANA)
12693 12670 60,947 KR64B-37(KR64B-37)
12693 12697 62,384 KR64B-36(KR64B-36)
12697 13051 108,977 CL36-64A(CL36-64A)
12698 12435 77,301 CL32-65(CL32-65)
12698 12688 78,562 KR65-31(KR65-31)
12706 12716 100,568 KR65-32B(KR65-32B)
12710 12439 77,905 CL32A-65(CL32A-65)
12710 12698 82,046 KR65-32(KR65-32)
12712 12697 60,715 KR64B-35(KR64B-35)
12712 13071 114,585 CL35-64A(CL35-64A)
12716 12437 79,284 CL32B-65(CL32B-65)
12716 12710 80,383 KR65-32A(KR65-32A)
12723 12712 64,649 KR64B-34(KR64B-34)
12726 12751 93,395 KR64-43(KR64-43)
12740 12899 90,613 KR63D-39(KR63D-39)
12740 13012 88,135 CL39-64A(CL39-64A)
12751 12865 39,290 CL44-63(AVENIDA_SAN_JUAN)
12751 12914 130,421 KR63D-43(KR63D-43)
12754 12652 57,048 KR66-48D(KR66-48D)
12754 12652 57,048 KR66-49(KR66-49)
12754 12831 64,855 KR66-48D(KR66-48D)
12754 12831 64,855 KR66-49A(KR66-49A)
12754 12984 84,827 CL49A-65A(CL49A-65A)
12758 12455 109,760 CL40-63C(CL40-63C)
12758 12510 151,675 KR65D-38(KR65D-38)
12763 12653 73,094 KR65-46(CARRERA_65_O_LA_65)
12763 12823 56,355 KR65-47D(KR65-47D)
12763 12912 54,998 CL47D-64(CL47D-64)
12769 12488 86,075 CL44-64(AVENIDA_SAN_JUAN)
12769 12813 135,760 KR64-44(KR64-44)
12774 12521 82,491 CL48C-65A(CL48C-65A)
12813 12835 71,050 KR64-44B(KR64-44B)
12823 12901 61,256 KR65-48(KR65-48)
12831 12489 110,355 CL49B-66(CL49B-66)
12831 13204 128,389 CL49B-65(CL49B-65)
12835 12858 55,924 KR64-45(KR64-45)
12845 12774 57,901 KR65A-48C(KR65A-48C)
12849 12410 168,813 CL41-63C(CL41-63C)
12849 12758 56,823 KR63C-40(KR63C-40)
12858 13062 65,314 CL45A-63B(CL45A-63B)
12865 13380 163,099 CL44-63D(AVENIDA_SAN_JUAN)
12877 12769 39,795 CL44-63A(AVENIDA_SAN_JUAN)
12896 12858 112,607 KR64-45A(KR64-45A)
12896 13140 74,947 CL46-63B(CL46-63B)
12899 13007 36,006 CL40-64A(CL40-64A)
12899 13089 111,209 KR63C-40(KR63C-40)
12900 12582 113,973 CL50-66(AVENIDA_COLOMBIA)
12900 12831 54,359 KR66-49B(KR66-49B)
12900 13292 132,586 CL50-65(AVENIDA_COLOMBIA)
12901 12774 44,176 CL48C-65(CL48C-65)
12908 12845 52,760 KR65A-48D(KR65A-48D)
12912 12896 58,441 KR64-46(KR64-46)
12912 13140 106,223 CL47D-63B(CL47D-63B)
12914 12726 61,994 CL43-63D(CL43-63D)
12914 12920 44,896 KR63D-42B(KR63D-42B)
12920 12691 101,845 KR63D-42B(AVENIDA_BOLIVARIANA)
12920 12952 11,155 KR63D-42C(KR63D-42C)
12920 13283 199,350 CL42C-63C(CL42C-63C)
12945 12409 214,687 CL42-63C(CL42-63C)
12945 12849 56,554 KR63C-41(KR63C-41)
12952 13076 55,481 KR63D-42C(KR63D-42C)
12957 12901 49,199 KR65-48C(KR65-48C)
12957 13129 119,434 KR65-48C(KR65-48C)
12971 12865 129,451 KR63D-43(KR63D-43)
12971 12920 31,248 KR63D-42C(KR63D-42C)
12984 12908 58,275 KR65A-49(KR65A-49)
12984 13129 43,899 CL49A-65(CL49A-65)
13007 13012 64,262 KR64A-39(KR64A-39)
13012 13096 86,163 KR64A-38(KR64A-38)
13032 12670 111,891 CL38-64A(CL38-64A)
13047 12693 109,294 CL37-64A(CL37-64A)
13047 13032 60,862 KR64A-37(KR64A-37)
13048 12945 56,661 KR63C-42(KR63C-42)
13051 13147 29,022 CL36-64(CL36-64)
13062 13027 80,488 KR63B-45(KR63B-45)
13062 13266 62,781 CL45A-63A(CL45A-63A)
13071 13051 60,891 KR64A-35(KR64A-35)
13071 13083 8,756 KR64A-34(KR64A-34)
13076 13380 114,647 KR63D-42C(KR63D-42C)
13083 13090 60,620 KR64A-34(KR64A-34)
13089 13375 151,094 KR63C-42(KR63C-42)
13090 12723 117,791 CL34-64A(CL34-64A)
13090 13381 86,826 CL34-64(CL34-64)
13096 13032 19,313 CL38-64(CL38-64)
13096 13175 21,818 CL38-64(CL38-64)
13111 13047 21,143 CL37-64(CL37-64)
13121 12823 94,938 CL48-64C(AVENIDA_PICHINCHA)
13121 13190 51,742 KR64C-48(KR64C-48)
13121 13490 139,279 CL48-64A(AVENIDA_PICHINCHA)
13129 13204 55,768 KR65-49A(KR65-49A)
13129 13405 92,565 CL49A-64C(CL49A-64C)
13135 13007 41,062 CL40-64(CL40-64)
13140 13062 119,479 KR63B-45A(KR63B-45A)
13140 13368 87,206 CL47D-63A(CL47D-63A)
13144 12769 227,375 KR63A-44(KR63A-44)
13144 12877 205,263 KR63A-44(KR63A-44)
13147 13111 68,017 KR64A-36(KR64A-36)
13147 13220 24,083 CL36-64(CL36-64)
13158 13048 56,343 KR63C-42A(KR63C-42A)
13175 13185 60,371 KR64-37(KR64-37)
13175 13301 44,390 CL38-64(CL38-64)
13185 13111 23,112 CL37-64(CL37-64)
13185 13310 42,930 CL37-64(CL37-64)
13190 13244 43,478 KR64C-48(KR64C-48)
13204 13292 64,171 KR65-49B(KR65-49B)
13220 13228 55,407 KR64-35(KR64-35)
13228 13083 48,217 CL35-64(CL35-64)
13228 13356 40,986 CL35-64(CL35-64)
13242 13076 178,725 -(0-0)
13243 12877 114,047 CL44-0(AVENIDA_SAN_JUAN)
13243 13304 227,051 KR63-0(KR63-0)
13253 13089 55,327 CL42-63B(CL42-63B)
13253 13135 62,619 KR63B-40(KR63B-40)
13253 13510 138,064 KR63B-42(KR63B-42)
13253 13585 121,686 CL42-63A(CL42-63A)
13266 13144 90,050 KR63A-45(KR63A-45)
13266 13368 81,339 KR63A-45A(KR63A-45A)
13283 13158 73,972 KR63C-42B(KR63C-42B)
13283 13375 37,433 CL42C-63C(CL42C-63C)
13283 13375 38,307 CL42C-63C(CL42C-63C)
13292 12582 249,014 CL50-65(AVENIDA_COLOMBIA)
13292 13861 200,265 CL50-64B(AVENIDA_COLOMBIA)
13297 12952 182,366 CL42C-63C(CL42C-63C)
13297 13242 28,660 -(0-0)
13297 13283 10,721 -(0-0)
13301 13135 145,999 KR64-38(KR64-38)
13304 13336 98,298 KR63-0(KR63-0)
13310 13332 61,589 KR64-36(KR64-36)
13310 13693 116,501 CL37-63B(CL37-63B)
13311 13318 54,506 KR57-30A(KR57-30A)
13321 13244 61,543 KR64C-48(KR64C-48)
13332 13220 32,070 CL36-64(CL36-64)
13336 12971 174,327 KR63D-42C(KR63D-42C)
13336 13497 207,751 KR63-44(AUTOPISTA_NORTE)
13356 13381 67,467 KR64-34(KR64-34)
13361 13242 37,022 -(0-0)
13361 13297 32,695 -(0-0)
13362 13292 64,571 KR65-50(KR65-50)
13362 13292 66,156 KR65-50(KR65-50)
13362 13406 265,905 TV53-65(TV53-65)
13362 13525 173,854 KR65-51(KR65-51)
13362 13559 162,653 KR65-51(KR65-51)
13362 13632 93,008 CL51-64C(CL51-64C)
13368 13762 151,401 CL47D-63(CL47D-63)
13375 13510 57,579 CL42C-63B(CL42C-63B)
13375 13848 186,992 CL42C-63A(CL42C-63A)
13380 14041 219,537 CL44-61(AVENIDA_SAN_JUAN)
13381 13736 107,870 CL34-63B(CL34-63B)
13404 13433 73,491 KR64B-48(KR64B-48)
13404 13603 100,931 KR64AA-48(KR64AA-48)
13405 13321 56,582 KR64C-48(KR64C-48)
13405 13479 51,783 KR64C-48(KR64C-48)
13406 13525 68,683 TV51B-65(TV51B-65)
13433 13190 85,045 CL0-64B(CL0-64B)
13433 13530 50,932 KR64B-48(KR64B-48)
13453 13321 45,434 CL0-64BA(CL0-64BA)
13454 12592 263,548 CL33-64A(AVENIDA_33)
13454 13381 70,822 KR64-33(KR64-33)
13479 13204 89,780 CL49B-64B(CL49B-64B)
13479 13204 89,780 CL49B-64C(CL49B-64C)
13486 13144 106,194 TV63-0(TV63-0)
13486 13144 114,405 TV63-45(TV63-45)
13486 13304 146,700 KR63-0(KR63-0)
13490 13527 21,588 KR64A-48(KR64A-48)
13490 13915 158,956 CL48-63(AVENIDA_PICHINCHA)
13492 13318 48,750 CL30A-56(CL30A-56)
13492 13604 40,314 CL30A-55(CL30A-55)
13497 13361 77,511 -(0-0)
13497 13718 173,930 KR63-42C(AUTOPISTA_NORTE)
13505 13621 68,324 KR63A-42C(KR63A-42C)
13510 13621 57,954 CL42C-63B(CL42C-63B)
13525 13609 77,267 KR65-51B(KR65-51B)
13527 13404 41,085 KR64B-48(KR64B-48)
13527 13603 60,403 KR64A-48(KR64A-48)
13530 13244 89,046 CL0-64B(CL0-64B)
13530 13591 47,599 KR64B-48(KR64B-48)
13541 13405 73,895 CL0-64BA(CL0-64BA)
13541 13453 56,350 KR64BA-0(KR64BA-0)
13553 13292 86,466 CL50-64C(AVENIDA_COLOMBIA)
13553 13632 53,479 KR64C-50(KR64C-50)
13559 13592 40,530 KR64-55(KR64-55)
13591 13453 50,236 CL0-64B(CL0-64B)
13591 13651 39,579 KR64B-48(KR64B-48)
13592 13609 46,622 KR65-55A(KR65-55A)
13592 13789 58,891 CL55A-64C(CL55A-64C)
13600 13486 40,682 TV63-0(TV63-0)
13603 13685 55,916 KR64A-48(KR64A-48)
13604 13859 79,160 CL30A-54(CL30A-54)
13605 13559 26,892 TV51B-55(TV51B-55)
13609 12727 314,332 CL54-65(CL54-65)
13609 13652 64,294 KR65-57(KR65-57)
13609 13716 73,715 KR65-54(KR65-54)
13609 13978 118,587 CL57-64BB(CL57-64BB)
13621 13753 80,661 CL42C-63A(CL42C-63A)
13632 13775 97,981 KR64C-51(KR64C-51)
13632 13947 104,162 CL51-64B(CL51-64B)
13651 13692 21,165 KR64B-49A(KR64B-49A)
13651 14227 209,251 CL49A-63(CL49A-63)
13660 13605 31,045 TV51B-54(TV51B-54)
13660 13984 100,547 CL54-64BB(CL54-64BB)
13668 13776 37,322 -(0-0)
13668 13911 72,889 CL33-63A(AVENIDA_33)
13684 13301 117,250 CL38-63B(CL38-63B)
13684 13968 87,905 CL38-63(CL38-63)
13685 14092 144,175 CL49-63(CL49-63)
13692 13541 54,044 CL0-64B(CL0-64B)
13692 13788 54,172 KR64B-49A(KR64B-49A)
13693 13684 65,069 KR63B-37(KR63B-37)
13693 13706 61,512 KR63B-36(KR63B-36)
13706 13332 116,861 CL36-65B(CL36-65B)
13706 13715 59,430 KR63B-35(KR63B-35)
13706 14095 120,750 CL36-63(CL36-63)
13715 13356 111,049 CL35-63B(CL35-63B)
13715 13736 67,781 KR63B-34(KR63B-34)
13718 13848 84,748 KR63-41(AUTOPISTA_NORTE)
13748 13718 37,195 KR63-0(AUTOPISTA_NORTE)
